epoch,elapsed,loss,acc,val_loss,val_acc
0,4.196296691894531,0.246590267857,0.924716666635,0.13196412161,0.9587
1,4.350994110107422,0.106407321268,0.96715,0.0839374868855,0.9755
2,4.36732816696167,0.0766777590166,0.976516666635,0.0850297799359,0.9757
3,4.3878631591796875,0.0611744035646,0.981883333333,0.0838782253228,0.9774
4,4.370580673217773,0.0505024876622,0.984966666698,0.0723579044121,0.9806
5,4.377559661865234,0.0434213665017,0.987333333333,0.0705994633655,0.9826
6,4.389497518539429,0.0397932148625,0.988366666667,0.0830465457478,0.9802
7,4.374601602554321,0.0333371401408,0.989899999968,0.0815541538007,0.9805
8,4.352282762527466,0.0335861141831,0.990216666667,0.0841185541,0.9825
9,4.37486720085144,0.0280269598787,0.992099999968,0.0830738508513,0.9812
10,4.377472877502441,0.0268618078351,0.992516666667,0.0842129796279,0.9834
11,4.588528394699097,0.0260138942289,0.992266666667,0.0946347794486,0.9832
12,4.6166863441467285,0.0260447451828,0.992716666667,0.0888667767138,0.9843
13,4.474348783493042,0.0223423120963,0.993700000032,0.0880052324898,0.9843
14,4.352374076843262,0.0220560339737,0.994116666635,0.0980116875694,0.9821
15,4.37220025062561,0.021689833993,0.994500000032,0.103612299469,0.9841
16,4.356268882751465,0.0212159919278,0.994716666635,0.102882125347,0.9821
17,4.377575874328613,0.0203446247144,0.994616666667,0.0993749938927,0.984
18,4.3759605884552,0.0182448713739,0.995283333302,0.0990179316886,0.9833
19,4.406883239746094,0.015938637939,0.996133333302,0.12071881971,0.9819
