epoch,elapsed,loss,acc,val_loss,val_acc
0,52.62647533416748,0.327838449605,0.900599999968,0.0752715464711,0.976
1,52.99661087989807,0.114545436807,0.966983333302,0.0516818013117,0.9829
2,52.92387366294861,0.0862607911229,0.973433333302,0.0421844706612,0.986
3,52.92847943305969,0.0720081919054,0.9781,0.042951147512,0.9863
4,53.03797459602356,0.0635735337198,0.981133333365,0.0354828793266,0.9879
5,52.76179552078247,0.0583916227217,0.982566666698,0.0317706633379,0.9888
6,52.85587430000305,0.0520934528361,0.984266666667,0.0311135329843,0.9894
7,52.70507311820984,0.0489957318564,0.985433333365,0.0297195347324,0.9892
8,52.795814514160156,0.0441319772869,0.986950000032,0.0292334105876,0.9898
9,52.815032720565796,0.0411481897389,0.987499999968,0.028232416213,0.9895
10,52.94916605949402,0.0399288535481,0.988016666667,0.0276943518086,0.9903
11,52.704139709472656,0.0377460222945,0.988983333365,0.0288780662679,0.99
