epoch,elapsed,loss,acc,val_loss,val_acc
0,43.96077513694763,1.86396415064,0.315600992318,1.5948430788,0.4296
1,38.10563802719116,1.57787620922,0.424171469741,1.39025971031,0.4997
2,38.23221230506897,1.44937300144,0.476424911944,1.28178088436,0.5465
3,38.29053282737732,1.35917397959,0.513568683958,1.1872125679,0.5767
4,38.079298973083496,1.28444701592,0.541526577009,1.14011803055,0.5998
5,37.77655863761902,1.22754418117,0.562359910343,1.07320661545,0.6228
6,38.061307430267334,1.1682633665,0.583533461415,1.03703250484,0.6318
7,39.41557812690735,1.12583292649,0.597102145373,1.00479999743,0.6516
8,40.46531963348389,1.08295944681,0.615253762408,0.928942153263,0.6701
9,38.906116008758545,1.04871046097,0.629382804995,0.909965335369,0.681
10,36.9234573841095,1.01754971689,0.639549311559,0.870302526951,0.6956
11,37.53441905975342,0.992045626746,0.649935959014,0.853361238766,0.6983
12,36.488422870635986,0.970350970758,0.657740954211,0.834216401482,0.7069
13,36.41116499900818,0.949138025615,0.666466538585,0.81378314476,0.7177
14,40.56723237037659,0.930027674816,0.673871277618,0.79833504324,0.7277
15,36.530784368515015,0.907885021061,0.683497438361,0.79482280674,0.725
16,36.13952946662903,0.897035421143,0.687039705411,0.778062461948,0.733
17,36.310407638549805,0.882643344747,0.691682676913,0.756455259132,0.7386
18,37.708479166030884,0.873385502309,0.694124239513,0.780823895264,0.7317
19,37.274815797805786,0.859715301526,0.701769132245,0.727618337822,0.7513
