epoch,elapsed,loss,acc,val_loss,val_acc
0,158.10970497131348,1.83079019475,0.322763284251,1.54629188671,0.4377
1,156.57984042167664,1.56595920348,0.426252801793,1.38625019188,0.5014
2,156.32824444770813,1.44714489114,0.47580451489,1.26908863964,0.5425
3,156.75004243850708,1.34740769268,0.515770092859,1.17500795231,0.5795
4,156.21466946601868,1.27073808194,0.545909382004,1.1106794857,0.6094
5,156.48710751533508,1.21285933247,0.569724623759,1.0309669342,0.6382
6,156.1384105682373,1.1587055139,0.589297150176,1.01837532215,0.6417
7,156.25679636001587,1.11848185486,0.604807076529,0.95216272068,0.6673
8,156.2141695022583,1.0806013774,0.618495837336,0.923327614689,0.6775
9,156.46510696411133,1.04483579026,0.632764969581,0.893257548428,0.6846
10,156.4452793598175,1.01397304628,0.643131604227,0.883818694115,0.687
11,156.20122241973877,0.991085558758,0.651256804355,0.836738645554,0.7054
12,156.28541707992554,0.970869178673,0.659061799552,0.828323481941,0.7104
13,158.0839958190918,0.949295527043,0.666426512968,0.841072517014,0.7062
14,157.95093941688538,0.929731302696,0.673871277618,0.823617178345,0.7162
15,160.24191236495972,0.914421162905,0.678974543708,0.7732944911,0.7312
16,161.37787985801697,0.897298737306,0.684818283702,0.775596715832,0.7282
17,159.66306138038635,0.889921509891,0.689681396093,0.771420531273,0.7344
18,160.5677638053894,0.881422193948,0.692223022735,0.742775107002,0.7408
19,159.10949206352234,0.866491255167,0.700908581492,0.745466064644,0.7385
