epoch,elapsed,loss,acc,val_loss,val_acc
0,6.4069719314575195,0.244927738134,0.924666666635,0.0979847062096,0.9684
1,6.935017347335815,0.104758716142,0.968166666635,0.0833421265423,0.9745
2,6.909891605377197,0.0755496537964,0.976716666635,0.0796239120145,0.9764
3,6.934264421463013,0.0593854537651,0.981583333302,0.0797159088134,0.9791
4,6.964693784713745,0.0521229070897,0.984449999968,0.0766793890638,0.9807
5,6.964437007904053,0.0443160461503,0.986300000032,0.0822384210917,0.9809
6,6.982562780380249,0.0399210992781,0.988266666667,0.0771276154988,0.9817
7,6.9764978885650635,0.0343339926168,0.990233333365,0.0894278744086,0.9808
8,6.938990354537964,0.0323500851046,0.99085,0.08396027693,0.982
9,6.955236911773682,0.0290078085035,0.991649999968,0.085351770346,0.9843
10,6.973436594009399,0.0267062020728,0.9925,0.0923525659564,0.9823
11,6.969223976135254,0.0230422697738,0.992983333302,0.105565905739,0.9825
12,6.989831924438477,0.0254047525237,0.992733333333,0.117101272773,0.9808
13,7.00605583190918,0.0223913679393,0.993799999968,0.121059144152,0.9811
14,6.98961067199707,0.0231790284931,0.993883333302,0.110064467989,0.982
15,6.928691148757935,0.0199709984181,0.994316666635,0.0993294923569,0.9838
16,6.905998229980469,0.0205472819635,0.994483333333,0.109756367748,0.9822
17,6.922118902206421,0.0186278205692,0.995199999968,0.116615646278,0.9829
18,6.896060228347778,0.0202307013543,0.994766666667,0.129237550991,0.9805
19,6.907077789306641,0.0179712848328,0.995449999968,0.114277992345,0.9842
