epoch,elapsed,loss
0,331.9386785030365,2.00694439074
1,330.88436341285706,1.72392369841
2,331.5013587474823,1.60154230743
3,331.5972888469696,1.51857373566
4,331.60915088653564,1.45788004965
5,331.1588788032532,1.40885531309
6,328.84859251976013,1.36771283565
7,323.30563592910767,1.3326748653
8,324.4341809749603,1.30101109477
9,323.7511730194092,1.27509375718
