epoch,elapsed,loss
0,181.4760811328888,2.00911326521
1,181.03000688552856,1.72783787416
2,177.98337173461914,1.60221723968
3,178.14419436454773,1.52011788689
4,178.08071994781494,1.45880978811
5,179.28493428230286,1.409725167
6,177.4483184814453,1.3698563628
7,178.26207542419434,1.33604075542
8,180.00910711288452,1.30396095968
9,178.20871305465698,1.2774050842
