epoch,elapsed,loss,acc,val_loss,val_acc
0,71.45354008674622,1.8508570308,0.32158290653,1.62036302452,0.4092
1,69.2573356628418,1.58131956291,0.422530419468,1.46969553947,0.4824
2,68.99920678138733,1.44291433325,0.478446205572,1.26361819668,0.549
3,68.79049611091614,1.36028384288,0.511487351905,1.18371729088,0.5848
4,68.72201585769653,1.28412587197,0.543607909062,1.13895050602,0.5938
5,68.7240059375763,1.22269876775,0.564681396093,1.06469965267,0.6266
6,68.76260375976562,1.17744395949,0.581572206212,1.01863213501,0.6414
7,68.58227729797363,1.12877173592,0.60102465578,0.981430082703,0.6577
8,68.45875263214111,1.0927119957,0.613072366314,0.948627359962,0.6629
9,68.99077486991882,1.06019120719,0.6274415626,0.917478276825,0.6799
10,68.70522928237915,1.03364838193,0.635846942043,0.887934201908,0.6868
11,68.84313368797302,1.00744546672,0.646053474224,0.878841480732,0.6947
12,68.31985139846802,0.994668882759,0.648935318604,0.851699973392,0.7003
13,68.06816124916077,0.973265802883,0.655279378802,0.828446838474,0.7077
14,68.40890979766846,0.952658646694,0.667467178995,0.828977563095,0.7108
15,67.9408016204834,0.937744202367,0.670709253923,0.819582906532,0.7164
16,68.09581875801086,0.924265314973,0.676552993916,0.83145456953,0.7111
17,68.06878638267517,0.909741428335,0.682356708293,0.792160745049,0.729
18,68.34427332878113,0.896724435255,0.686439321166,0.770586722088,0.7307
19,67.99726581573486,0.884051391894,0.691482548831,0.754727482224,0.7389
