epoch,elapsed,loss,acc,val_loss,val_acc
0,33.863417625427246,0.362074896669,0.89085,0.082279052043,0.9736
1,33.93974542617798,0.121800061077,0.964883333333,0.0553398664519,0.9818
2,34.11634683609009,0.0897853525082,0.97325,0.0436802189697,0.9856
3,33.95776677131653,0.0725593099395,0.978483333333,0.0404922484489,0.9862
4,34.34993028640747,0.0641034436246,0.9808,0.0348560955733,0.9873
5,34.03596878051758,0.0557568157305,0.983266666635,0.0335159053179,0.9876
6,33.94772124290466,0.0507413584878,0.98465,0.0298928619582,0.9897
7,33.96119713783264,0.0466683135629,0.986066666635,0.0297172776228,0.9899
8,34.00027012825012,0.0451383030365,0.986766666667,0.0305519814464,0.9895
9,34.088486433029175,0.0428336901084,0.986733333302,0.0293760408046,0.9901
10,33.97732377052307,0.0392356835902,0.988166666667,0.0291661994854,0.9898
11,33.97270703315735,0.0376895051971,0.988266666635,0.0288485074453,0.9903
