epoch,elapsed,loss
0,184.81035375595093,2.01069955731
1,181.21535062789917,1.72241091459
2,182.35992574691772,1.5979039568
3,182.27099347114563,1.51581802089
4,183.31454634666443,1.45348178749
5,179.6744408607483,1.40614692856
6,184.129625082016,1.36607706472
7,180.9608142375946,1.33118432593
8,183.7427806854248,1.30127495628
9,181.11392211914062,1.27466051936
