epoch,elapsed,loss,acc,val_loss,val_acc
0,138.32567620277405,0.407297451484,0.81292,0.345448529587,0.85196
1,136.40904092788696,0.219947842394,0.91536,0.356416778879,0.84812
2,140.16420030593872,0.126299154608,0.9542,0.40337294198,0.84136
3,134.3406171798706,0.0700076792756,0.97648,0.590387301388,0.83776
