epoch,elapsed,loss,acc,val_loss,val_acc
0,35.46239113807678,0.32684424262,0.901516666698,0.0826924821332,0.9746
1,35.73134183883667,0.113085548099,0.966800000032,0.0539463766711,0.9832
2,35.840198278427124,0.0871197412382,0.974099999968,0.0415918089018,0.9859
3,35.63249325752258,0.0719630177756,0.979083333365,0.0385753288312,0.9868
4,35.489583015441895,0.0631020301163,0.98085,0.0352890997855,0.989
5,35.497857093811035,0.0554540712873,0.983433333333,0.0331185791732,0.9876
6,35.454050064086914,0.0540219062209,0.983750000032,0.0304629225604,0.9895
7,35.4820499420166,0.0464307375441,0.985866666698,0.0300795745305,0.9898
8,35.44884419441223,0.0442203189174,0.986550000032,0.0311922693323,0.9895
9,35.450554847717285,0.0419266966393,0.988000000032,0.0277320254591,0.9911
10,35.4189567565918,0.0398219348262,0.987833333365,0.0286734777252,0.9905
11,35.59731101989746,0.0379055845067,0.988500000032,0.0276335478898,0.9907
