epoch,elapsed,loss,acc,val_loss,val_acc
0,3.2913684844970703,0.246082983331,0.923716666698,0.119253183573,0.9616
1,3.481541872024536,0.102702042381,0.968633333302,0.0894004877545,0.9709
2,3.5110063552856445,0.0746523603559,0.978266666635,0.0894527099863,0.9751
3,3.508334159851074,0.0595961927767,0.981816666698,0.0702557042084,0.9819
4,3.5125627517700195,0.0499889914915,0.985433333302,0.0704701443793,0.9815
5,3.5239531993865967,0.0434105724844,0.986833333333,0.0947980872493,0.9778
6,3.5052378177642822,0.0382726232657,0.988816666667,0.0813402838949,0.9817
7,3.5146048069000244,0.0326512328898,0.99015,0.0893580713057,0.9826
8,3.52714467048645,0.0335920929248,0.990416666667,0.0868645766097,0.9822
9,3.5099568367004395,0.0272402633046,0.991699999968,0.0812626936415,0.9846
10,3.510260820388794,0.0264266191822,0.992383333302,0.0957605132584,0.9817
11,3.5160114765167236,0.0260462898557,0.992883333333,0.0958967847257,0.9827
12,3.526538133621216,0.0252925290712,0.992883333302,0.110298963062,0.9808
13,3.516101121902466,0.0210773785189,0.993733333333,0.1101774842,0.9818
14,3.523935556411743,0.0209294520886,0.994066666667,0.0917270821357,0.9839
15,3.4868807792663574,0.0194149628905,0.994766666667,0.0983673518445,0.9854
16,3.5113027095794678,0.0208648119405,0.994416666667,0.0999358897753,0.9835
17,3.492067337036133,0.0205025817407,0.994433333302,0.111348816779,0.9836
18,3.5341389179229736,0.0207810258893,0.994766666635,0.107083411345,0.9828
19,3.526198148727417,0.0195850047289,0.994916666698,0.110143768535,0.984
