epoch,elapsed,loss,acc,val_loss,val_acc
0,4.305509805679321,0.242732071447,0.925366666698,0.114030249277,0.9635
1,4.739079475402832,0.103568772288,0.968666666698,0.0811000051446,0.9771
2,4.766253471374512,0.0741778905253,0.977733333365,0.0791673361952,0.9783
3,4.762758016586304,0.0598967997273,0.981949999968,0.0868429564103,0.9781
4,4.773141860961914,0.051816059942,0.984316666635,0.0724781349543,0.9816
5,4.7710676193237305,0.0433870613227,0.987449999968,0.0822008251459,0.9798
6,4.756425619125366,0.0387615710261,0.988166666667,0.0758201812417,0.9819
7,4.7497968673706055,0.0350832868446,0.989566666635,0.0775289762072,0.9821
8,4.730478525161743,0.0300116032541,0.991133333333,0.0802270058167,0.9823
9,4.742816209793091,0.0277933947301,0.991783333365,0.0851580356608,0.9825
10,4.747484445571899,0.0271946825025,0.99235,0.0967634894199,0.9824
11,4.743080139160156,0.0261631604571,0.992716666635,0.0981424642768,0.9811
12,4.762910604476929,0.0241589377111,0.993483333302,0.0947522881641,0.9839
13,4.760943651199341,0.0222943406025,0.994033333333,0.0942288521389,0.983
14,4.7429327964782715,0.0218588389581,0.993850000032,0.0985437480705,0.9836
15,4.775267124176025,0.0203359620839,0.994833333333,0.0915881665508,0.9849
16,4.781900882720947,0.0193110965227,0.9946,0.0987782333103,0.9846
17,4.855074882507324,0.0191900416789,0.994683333333,0.103733918707,0.9849
18,4.997714042663574,0.0182198860562,0.995233333302,0.119681747332,0.9841
19,4.9018378257751465,0.0205739222932,0.995033333333,0.115728579838,0.9843
