epoch,elapsed,loss
0,242.64561128616333,2.01106392187
1,244.91538500785828,1.72879893634
2,241.14518547058105,1.60447886304
3,240.52312469482422,1.52161964231
4,244.4327085018158,1.46064626647
5,240.75355696678162,1.41089327102
6,243.65412163734436,1.36951342016
7,240.78105425834656,1.33490862634
8,219.88770461082458,1.30434863197
9,214.7216715812683,1.27643409535
