epoch,elapsed,loss,acc,val_loss,val_acc
0,4.653444528579712,0.241780602968,0.924533333365,0.112283716619,0.9641
1,4.578288316726685,0.100872441849,0.969766666667,0.0839155551904,0.9746
2,4.653348684310913,0.0763619358341,0.977033333333,0.0799707278278,0.9771
3,4.641311883926392,0.0620733390838,0.981933333302,0.0766783096956,0.978
4,4.6338231563568115,0.0511607115338,0.984366666667,0.0737742219286,0.9821
5,4.61744499206543,0.042947078271,0.9872,0.073861284411,0.9819
6,4.591003894805908,0.0379137862418,0.988649999968,0.0908365166151,0.9796
7,4.572391510009766,0.032811741265,0.9905,0.0872240876197,0.9823
8,4.625967025756836,0.0316971271476,0.990883333333,0.0886229135453,0.9838
9,4.522965669631958,0.0302794400736,0.991566666635,0.0891496651999,0.9827
10,4.53298282623291,0.0270431650385,0.992483333365,0.0934993500151,0.9827
11,4.5461649894714355,0.0278639775857,0.992783333333,0.0926270523513,0.9826
12,4.563323974609375,0.0249662015301,0.993116666667,0.103357110217,0.9823
13,4.585586786270142,0.0216313969795,0.993916666635,0.107089571804,0.9823
14,4.563514947891235,0.0214624768777,0.994316666667,0.123339515217,0.9798
15,4.547550439834595,0.0217538199994,0.9943,0.119023220301,0.9813
16,4.574258327484131,0.018702879286,0.994933333333,0.110880423883,0.9824
17,4.582364320755005,0.022022087945,0.9946,0.10510391045,0.9837
18,4.6013405323028564,0.0203736481454,0.994799999968,0.116052684606,0.9834
19,4.5983593463897705,0.0187598356162,0.995233333302,0.11274953933,0.9823
