epoch,elapsed,loss
0,188.64186239242554,2.01281423657
1,188.56136059761047,1.72964469359
2,187.9324734210968,1.60463082751
3,187.57826352119446,1.51983508006
4,188.28911137580872,1.45913935217
5,187.77558946609497,1.40967454044
6,187.73905611038208,1.36952962068
7,187.67634868621826,1.33519231679
8,186.45576882362366,1.30418736092
9,186.58530592918396,1.278365337
