epoch,elapsed,loss,acc,val_loss,val_acc
0,40.160069704055786,0.343781490294,0.895333333365,0.0755945065871,0.9772
1,41.30139183998108,0.11094569209,0.966766666667,0.050362152683,0.9835
2,41.44214844703674,0.0838710279147,0.975616666698,0.0398599976659,0.987
3,41.10471224784851,0.0698655427257,0.979733333365,0.0376810706408,0.9875
4,41.17948317527771,0.0618812535614,0.981216666698,0.0356743385366,0.9882
5,41.50954794883728,0.0545987523735,0.983883333333,0.0327500381337,0.9894
6,41.645700454711914,0.0510460453918,0.984883333302,0.0326623090311,0.9889
7,41.68199014663696,0.0454959950231,0.98645,0.0318607412072,0.989
8,41.93767762184143,0.043896182242,0.986733333302,0.0294272279441,0.9894
9,42.20731043815613,0.0401324250554,0.988216666698,0.0307103916328,0.9899
10,41.44582509994507,0.0381555048724,0.988566666635,0.0305282208624,0.9902
11,41.7631471157074,0.0352002474368,0.98965,0.0296032366157,0.9903
